Date,alabama,alaska,arizona,arkansas,california,colorado,connecticut,delaware,district-of-columbia,florida,georgia,guam,nebraska,nevada,new-hampshire,new-jersey,new-mexico,new-york,north-carolina,north-dakota,ohio,oklahoma,oregon,washington
2020-06-26,-0.6757792212239857,-1.0286143703117392,0.11977670673131062,-0.6815938436857344,-0.36237912291833724,-0.9489306284606267,-0.8950604356701627,-0.7570127158141037,-0.3516239922520293,,-1.0296074273923872,-0.936450060352077,-0.8569018203125202,-0.850041080388765,-0.7233369695276248,-0.6523000560525872,-0.653781943359507,-0.7785080160307395,-0.5214970639478905,-0.7220794333376996,-0.8268010318232347,-0.8560755212495795,-0.5264506833350198,-0.8975453327803217
2020-06-27,-0.693623640797451,-1.0525631383471663,0.46466421497394567,-0.6815938436857344,-0.3354291235503617,-0.9291064861868588,-0.933939414009427,-0.7184133861286373,-0.460119002627319,,-1.0340837728246197,-0.936450060352077,-0.8608109165634164,-0.787740890853587,-0.6898236808394699,-0.6603123788649853,-0.6759512830480885,-0.7878500072569148,-0.5256304150064779,-0.7220794333376996,-0.8688683767588673,-0.8183770750552716,-0.7996506270532389,-0.8445621549916653
2020-06-28,-0.7004868790949376,-1.0286143703117392,0.5488551698768587,-0.697839165492006,-0.3058019719272892,-0.9313091686617219,-0.939493553772179,-0.7570127158141037,-0.5587508302412186,,-0.9908124336463722,-0.936450060352077,-0.8686291090652087,-0.7721658434697926,-0.6674814883806999,-0.7078521608852143,-0.7055104026328639,-0.7963229760434458,-0.5235637394771843,-0.7131409684157629,-0.8020948133689743,-0.8183770750552716,-0.7996506270532389,-0.791578977203009
2020-06-29,-0.5961656569731408,-0.9328192981700308,0.5710106843249937,-0.6382729855356768,-0.2660016417348485,-0.849809917091787,-0.9468990734558485,-0.8033319114366633,-0.6080667440481685,,-0.8990473522856056,-0.9753235216906475,-0.8920836865705858,-0.6865030828589228,-0.7009947770688548,-0.7270817356349699,-0.6870359528923793,-0.7997990658020228,-0.5721306144155858,-0.7042025034938262,-0.7967529282977829,-0.8183770750552716,-0.7996506270532389,-0.8407776422924756
2020-06-30,-0.5289059216577718,-0.8849217620991767,0.6241839190005177,-0.6653485218794628,-0.21477879525399432,-0.9247011212371326,-0.9487504533767658,-0.8650908389334095,-0.5587508302412186,,-0.8244415950817304,-0.9753235216906475,-0.876447301567001,-0.6125216077858989,-0.6674814883806999,-0.7196035676767316,-0.657476833307604,-0.7915433526254027,-0.5049636597135412,-0.7042025034938262,-0.7613629397011396,-0.8435093725181435,-0.7859906298673279,-0.8105015406989577
2020-07-01,-0.48223590123486276,-0.8370242260283225,0.6854808423070247,-0.7059618263951417,-0.18872117997105106,-0.8696340593655549,-0.9450476935349311,-0.8342113751850364,-0.6277931095709484,,-0.7416292045854289,-0.9753235216906475,-0.8803563978178972,-0.5404870136358493,-0.7233369695276248,-0.6725979405106625,-0.657476833307604,-0.7941504199443353,-0.512197024066069,-0.7488948281035097,-0.7600274684333417,-0.7375946903531833,-0.7996506270532389,-0.689397134324886
2020-07-02,-0.4355658808119537,-0.8849217620991767,0.731268905499837,-0.7140844872982776,-0.15302581656975894,-0.8520125995666501,-0.9431963136140137,-0.8419312411221297,-0.6179299268095585,,-0.6826906563943675,-0.936450060352077,-0.8920836865705858,-0.4781868241006713,-0.7345080657570098,-0.700908147781136,-0.657476833307604,-0.7943676755542464,-0.5008303086549538,-0.7578332930254464,-0.7600274684333417,-0.7483656749801284,-0.5059606875561533,-0.6780435962273168
2020-07-03,-0.4424291191094403,-0.717280385851187,0.7866576916201745,-0.6788862900513557,-0.11518873136438931,-0.8520125995666501,-0.9543045931395178,-0.9191299004930624,-0.7165617544234582,,-0.666277389809515,-0.8975765990135064,-0.876447301567001,-0.3964178253357502,-0.8015346431333198,-0.7003739929269761,-0.6463921634633132,-0.7989300433623785,-0.46053013583372704,-0.7488948281035097,-0.7493436982909588,-0.7070769005768388,-0.6357306608223074,-0.5645082152516246
2020-07-04,-0.46988207229938683,-0.7651779219220411,0.8605094064472912,-0.6788862900513557,-0.10305230780795,-0.8233777273934297,-0.9543045931395178,-0.9422894983043423,-0.8645094958443077,,-0.6252442233473836,-0.8587031376749359,-0.9155382640759628,-0.30880818380190617,-0.8015346431333198,-0.7244109613641705,-0.6796461729961855,-0.8017543662912222,-0.46673016242160803,-0.7310178982596363,-0.7820627443520064,-0.7070769005768388,-0.6357306608223074,-0.617491393040281
2020-07-05,-0.3312446586901569,-0.8609729940637496,0.9114670896780018,-0.6788862900513557,-0.09287912923858174,-0.8167696799688404,-0.9543045931395178,-0.9500093642414356,-0.9434149579354274,,-0.5663056751563222,-0.8587031376749359,-0.9233564565777552,-0.28739249364918873,-0.8015346431333198,-0.7596651817387223,-0.6870359528923793,-0.8043614336101549,-0.4625968113630207,-0.7310178982596363,-0.7807272730842085,-0.7070769005768388,-0.6357306608223074,-0.7461648248127322
2020-07-06,-0.18574400678344033,-0.8609729940637496,0.9336226041261368,-0.5380935010636687,-0.06985561984474832,-0.7264596984994531,-1.0024404710833688,-0.9422894983043423,-0.9335517751740374,,-0.4491746363462381,-0.8975765990135064,-0.9546292265849247,-0.31075506472488046,-0.8015346431333198,-0.7895778535716754,-0.6500870534114102,-0.8076202677588207,-0.428496665129675,-0.7310178982596363,-0.6845733418027625,-0.7070769005768388,-0.6357306608223074,-0.7991480026013885
2020-07-07,-0.11299368083008203,-0.717280385851187,1.039969073477185,-0.45145178476355363,-0.030412243286320532,-0.7088382387005483,-0.9765211521905259,-0.9268497664301557,-0.9138254096512575,,-0.34920292169304534,-0.8587031376749359,-0.9233564565777552,-0.1141200915044749,-0.8127057393627047,-0.7671433496969606,-0.6353074936190225,-0.8034924111705106,-0.4212633007771471,-0.7131409684157629,-0.6765605141959754,-0.644246156919659,-0.5674306748927527,-0.7650873883086808
2020-07-08,-0.06083306976918364,-0.5975365456740515,1.0879726881148108,-0.48123487474171817,0.00635398101701035,-0.7088382387005483,-0.9672642525859392,-0.9191299004930624,-0.9532781406968174,,-0.2604220706204338,-0.8587031376749359,-0.9507201303340285,-0.06155430658416847,-0.8350479318214747,-0.7500503943638446,-0.5577148047089873,-0.8024061331209554,-0.4160966119539129,-0.6952640385718895,-0.6491833532061192,-0.5868009055759518,-0.5127906861491088,-0.6969661597232655
2020-07-09,-0.03475276423873444,-0.6454340817449057,1.0997889624871495,-0.3837629439040887,0.02705729178975978,-0.7462838407732211,-0.9635614927441045,-0.8728107048705028,-0.8940990441284775,,-0.18059391041228737,-0.8587031376749359,-0.9702656115885093,0.053311667871315964,-0.8127057393627047,-0.7350940584473681,-0.5577148047089873,-0.8002335770218448,-0.3747631013680393,-0.6595101788841427,-0.6491833532061192,-0.595776726098406,-0.5332806819279753,-0.5342321136581067
2020-07-10,0.05584198128808908,-0.5975365456740515,1.0960963767457936,-0.3621025148290599,0.040443053065244323,-0.72425701602459,-0.98762943171603,-0.9114100345559691,-0.8546463130829177,1.033795379256314,-0.09032094419559836,-0.8587031376749359,-0.9585383228358209,0.03189597771859853,-0.8573901242802447,-0.7666091948428008,-0.568799474553278,-0.8056649672696212,-0.3623630481922772,-0.6326947841183326,-0.6238093991179599,-0.5347411465457171,-0.5059606875561533,-0.5645082152516246
2020-07-11,-0.09240396593762214,-0.5735877776386245,1.1352377856041656,-0.3621025148290599,0.041870867601296005,-0.7330677459240424,-0.98762943171603,-0.8573709729963163,-0.8940990441284775,1.133298179640929,-0.08808277147948211,-0.8587031376749359,-0.9780838040903017,0.020214692180752655,-0.8350479318214747,-0.7837021501759168,-0.5429352449165995,-0.8115308687372197,-0.31379617325387577,-0.650571713962206,-0.6238093991179599,-0.513199177291827,-0.3966807100688657,-0.6137068803410912
2020-07-12,0.0036813702271906875,-0.6693828497803328,1.0960963767457936,-0.33502697848527396,0.032947026750972976,-0.7330677459240424,-0.98762943171603,-0.9114100345559691,-0.8645094958443077,1.3003877878339614,-0.038842971724924465,-0.8587031376749359,-0.9780838040903017,-0.024563569047656532,-0.8350479318214747,-0.7740873628010391,-0.49859656553943654,-0.8110963575173975,-0.3375629418407531,-0.588002459508649,-0.6064482726365876,-0.513199177291827,-0.3966807100688657,-0.6137068803410912
2020-07-13,0.23977676766073078,-0.7891266899574683,1.0525238649977948,-0.26192303035705183,0.040264576248237864,-0.6141228922814348,-0.9931835714787821,-0.9808888279898087,-0.8842358613670875,1.5392883793234378,0.026810094614485722,-0.8587031376749359,-0.9663565153376131,0.08835552448485359,-0.8127057393627047,-0.7730190530927193,-0.4912067856432427,-0.8130516580065971,-0.36856307478015826,-0.5433101348989656,-0.6097869508060824,-0.513199177291827,-0.3966807100688657,-0.6288449311378502
2020-07-14,0.2768382544671586,-0.717280385851187,1.1588703343488427,-0.24567770855078028,0.08488378049985301,-0.6361497170300658,-1.0079946108461209,-0.9886086939269019,-0.9039622268898675,1.6815022874203167,0.13200421227194978,-0.8587031376749359,-0.9546292265849247,0.14676195217408297,-0.8238768355920898,-0.7751556725093588,-0.49490167559133963,-0.8069685009290876,-0.2972627690195263,-0.5522485998209022,-0.564380927700955,-0.4288264643807569,-0.13714076353655755,-0.6212759057394708
2020-07-15,0.2356588246822388,-0.5496390096031973,1.1411459227903347,-0.21047951130385853,0.1220069584371968,-0.5898933850579406,-1.0061432309252034,-0.9654490961156221,-0.8645094958443077,1.6172009494359194,0.16557680301369362,-0.8198296763363653,-0.919447360326859,0.2791498549363362,-0.8127057393627047,-0.7564602526137632,-0.4838170057470489,-0.8045786892200659,-0.2631626227861806,-0.5522485998209022,-0.5577035713619658,-0.40189900281339414,-0.21227074805906782,-0.4244812453816043
2020-07-16,0.3221356272305703,-0.5496390096031973,1.1123437540077592,-0.17798886769131536,0.12379172660726141,-0.5392316881360892,-1.0079946108461209,-0.9731689620527154,-0.9532781406968174,2.0372717340785154,0.20660996947582497,-0.8198296763363653,-0.9468110340831323,0.2791498549363362,-0.8350479318214747,-0.7890436987175156,-0.49859656553943654,-0.8084892901984649,-0.2714293249033553,-0.588002459508649,-0.5597067782636626,-0.26367136676759856,-0.4035107086618212,-0.3109458644059121
2020-07-17,0.37429623829146874,-0.5496390096031973,1.1212059597870132,-0.19423418949758695,0.1393192096868235,-0.5788799726836251,-1.0079946108461209,-0.934569632367249,-0.9434149579354274,1.9663994564460774,0.25211948137018886,-0.8198296763363653,-0.9741747078394055,0.17985892786464627,-0.8127057393627047,-0.7858387695925563,-0.5133761253318242,-0.8189175594741955,-0.22389578772960067,-0.6058793893525225,-0.565048663334854,-0.3247069463202875,-0.32155072554635544,-0.2768852501132045
2020-07-18,0.4154756680763885,-0.6933316178157599,0.9528240499811872,-0.19423418949758695,0.14860000417115943,-0.5634611953595834,-1.0079946108461209,-0.9654490961156221,-0.9335517751740374,2.0522910247026083,0.27226303581523514,-0.8198296763363653,-0.9389928415813399,0.19154021340249214,-0.8573901242802447,-0.822161299675428,-0.5355454650204057,-0.8236971828922387,-0.25076256961041854,-0.588002459508649,-0.5597067782636626,-0.42703130027626607,-0.16446075790837947,-0.3222994025034813
2020-07-19,0.4992071753057254,-0.6693828497803328,0.8774953008575281,-0.2240172794757515,0.13003841520248755,-0.5722719252590358,-1.0079946108461209,-0.9963285598639952,-0.9039622268898675,2.1550792949112436,0.3520911960233816,-0.8198296763363653,-0.9077200715741705,0.26746856939849034,-0.8909034129683998,-0.8403225647168637,-0.5318505750723088,-0.8282595507003708,-0.29106274243164526,-0.5254332050550922,-0.5323296172738065,-0.42703130027626607,-0.16446075790837947,-0.2844542755115839
2020-07-20,0.5637216153020997,-0.6214853137094786,0.8390924091474274,-0.17528131405693675,0.1337864283596232,-0.59650143248253,-1.030211169897129,-0.9963285598639952,-0.9828676889809873,2.214217751743609,0.4617616591130782,-0.8587031376749359,-0.876447301567001,0.34729068724043716,-0.8573901242802447,-0.8232296093837477,-0.5577148047089873,-0.8295630843598372,-0.3210295376064036,-0.5075562752112188,-0.5323296172738065,-0.3247069463202875,-0.16446075790837947,-0.37149806759294796
2020-07-21,0.5335233667931586,-0.5496390096031973,0.8073361717717672,-0.1292529022725006,0.18054735441531589,-0.6251363046557503,-1.0154001305297902,-0.9114100345559691,-0.9828676889809873,2.2287676895356987,0.44087204709599315,-0.8587031376749359,-0.8999018790723782,0.36481261554720595,-0.8238768355920898,-0.804534189488152,-0.5577148047089873,-0.8278250394805488,-0.2249291254942475,-0.5164947401331554,-0.5109620769890406,-0.30855046937986985,-0.22593074524497875,-0.4358347834791735
2020-07-22,0.42233890637387517,-0.5017414735323431,0.8464775806301391,-0.16715865315380096,0.20535563197921392,-0.6735953191027386,-1.013548750608873,-0.8882504367446893,-1.0025940545037673,2.207646812095568,0.4587774288249232,-0.8587031376749359,-0.8881745903196896,0.37844078200802617,-0.8127057393627047,-0.783167995321757,-0.46903744595466124,-0.8299975955796592,-0.2683293116094148,-0.4628639506015353,-0.5102943413551417,-0.2780326796035254,-0.19861075087315685,-0.23904012312130704
2020-07-23,0.5499951387071265,-0.45384393746148893,0.7519473856514297,-0.1509133313475294,0.20535563197921392,-0.6625819067284231,-0.9968863313206168,-0.9268497664301557,-0.9039622268898675,2.1827711119994144,0.44236416224007064,-0.9753235216906475,-0.8608109165634164,0.44463473338915277,-0.7903635469039348,-0.7853046147383964,-0.5096812353837273,-0.8317356404589477,-0.21562908561242597,-0.41817162599185176,-0.5056201919178491,-0.31932145400681494,-0.2395907424308897,-0.3109458644059121
2020-07-24,0.5156789472196933,-0.4298951694260618,0.6618482935623473,-0.10488491956309325,0.20535563197921392,-0.66037922425356,-0.9987377112415341,-0.934569632367249,-0.8447831303215277,2.0785747832947705,0.4259508956552181,-0.9753235216906475,-0.8569018203125202,0.4913598755405363,-0.7791924506745498,-0.822161299675428,-0.5318505750723088,-0.8439019546139667,-0.221829112200307,-0.5969409244305858,-0.5189749045958278,-0.2816230078125071,-0.2805707339886226,-0.3487909913978095
2020-07-25,0.46489098381829225,-0.4059464013906347,0.5983358188110269,-0.10488491956309325,0.20535563197921392,-0.702230191275959,-0.9987377112415341,-0.934569632367249,-0.8447831303215277,2.001131566014292,0.3953625352016293,-0.936450060352077,-0.8725382053161048,0.4660504235418702,-0.7791924506745498,-0.8056024991964718,-0.5798841443975687,-0.8447709770536109,-0.23629584090536276,-0.5790639945867124,-0.5396747092466946,-0.28700850012597967,-0.22593074524497875,-0.3374374533002403
2020-07-26,0.4827354033917575,-0.28620256121349924,0.5185759667977409,-0.15362088498190798,0.20535563197921392,-0.6427577644546552,-0.9987377112415341,-0.9191299004930624,-0.9631413234582074,1.9617059281260485,0.384171671621048,-0.936450060352077,-0.9468110340831323,0.4660504235418702,-0.8573901242802447,-0.8622229137374187,-0.5946637041899564,-0.8467262775428104,-0.23422916537606908,-0.5522485998209022,-0.5256522609348171,-0.28700850012597967,-0.22593074524497875,-0.4358347834791735
2020-07-27,0.4292021446713618,-0.4059464013906347,0.5008515552392329,-0.12654534863812203,0.20535563197921392,-0.6559738593038338,-1.0209542702925423,-0.8728107048705028,-0.7954672165145779,2.0307007944304747,0.4602695439690007,-0.8198296763363653,-0.9233564565777552,0.39790959123776926,-0.8573901242802447,-0.878247559362215,-0.5392403549685026,-0.8456399994932551,-0.23526250314071592,-0.5433101348989656,-0.5022815137483545,-0.28700850012597967,-0.22593074524497875,-0.4850334485686401
2020-07-28,0.6007831021085276,-0.2622537931780721,0.4550634920464205,-0.09405470502557886,0.11558179302496423,-0.6691899541530124,-1.030211169897129,-0.8805305708075961,-0.756014485469018,1.9809493942381673,0.44236416224007064,-0.7809562149977948,-0.8920836865705858,0.4660504235418702,-0.8462190280508598,-0.8659619977165378,-0.5355454650204057,-0.8443364658337889,-0.15776217079220292,-0.6148178542744592,-0.4795785021957909,-0.33906825915621436,-0.19861075087315685,-0.49638698666620934
2020-07-29,0.6103916357250089,-0.23830502514264504,0.3516710912884571,-0.07510182958492868,0.13735596469975242,-0.6956221438513697,-1.0320625498180462,-0.8342113751850364,-0.9828676889809873,1.8532854239333783,0.46549194697327195,-0.8198296763363653,-0.8725382053161048,0.3940158293918206,-0.8350479318214747,-0.8429933389876632,-0.5429352449165995,-0.8506368785212094,-0.10919529585380144,-0.5790639945867124,-0.5089588700873439,-0.2187922641553273,-0.2464207410238452,-0.3790670929913274
2020-07-30,0.4827354033917575,-0.23830502514264504,0.2955437880198484,-0.07510182958492868,0.09434305180119541,-0.6757980015776017,-1.0079946108461209,-0.8264915092479431,-0.9434149579354274,1.7007457535324357,0.474444637837737,-0.8975765990135064,-0.8139017615526623,0.46215666169592157,-0.8462190280508598,-0.8440616486959829,-0.5503250248127933,-0.8578063136482742,-0.16292885961543713,-0.5433101348989656,-0.5430133874161893,-0.24751488982718092,-0.21227074805906782,-0.29959232630834287
2020-07-31,0.5980378067895329,-0.35804886531978053,0.2615719991993747,-0.07780938321930728,0.05882616521690976,-0.6757980015776017,-1.0024404710833688,-1.0040484258010884,-0.9532781406968174,1.613446126779896,0.44087204709599315,-0.8975765990135064,-0.7630835102910118,0.48941299461756194,-0.8797323167390148,-0.878247559362215,-0.5651045846051811,-0.8599788697473847,-0.1732622372619055,-0.5075562752112188,-0.5597067782636626,-0.29418915654394306,-0.25325073961680067,-0.3147303771051018
2020-08-01,0.3509612280800142,-0.4298951694260618,0.205444695930766,-0.07780938321930728,0.015099345050326918,-0.7088382387005483,-1.0024404710833688,-1.0117682917381818,-0.8151935820373578,1.5491447887954988,0.396108592773668,-0.8975765990135064,-0.7552653177892196,0.5010942801554078,-0.8350479318214747,-0.878247559362215,-0.6316126036709255,-0.8588925916978294,-0.25386258290435904,-0.5254332050550922,-0.5430133874161893,-0.2816230078125071,-0.3966807100688657,-0.2920233009099634
2020-08-02,0.518424242538688,-0.38199763335520764,0.1471018412173438,-0.09946981229433606,0.016348682769372142,-0.7683106655218521,-1.0024404710833688,-1.0272080236123684,-0.7954672165145779,1.4928224489551507,0.3767110959006605,-0.8975765990135064,-0.7943562802981813,0.5010942801554078,-0.8127057393627047,-0.878247559362215,-0.657476833307604,-0.8643239819456058,-0.2631626227861806,-0.5254332050550922,-0.5430133874161893,-0.2816230078125071,-0.3966807100688657,-0.29959232630834287
2020-08-03,0.5211695378576826,-0.4059464013906347,0.05109461194209207,-0.0615640614130357,-0.007210257075480655,-0.6978248263262328,-1.0265084100552944,-1.0503676214236481,-0.7757408509917979,1.48625150930711,0.4080455139262881,-0.7809562149977948,-0.7865380877963889,0.4757848281567418,-0.8238768355920898,-0.8552789006333403,-0.6426972735152163,-0.8686690941438269,-0.350996332781162,-0.5164947401331554,-0.5750646978433379,-0.2816230078125071,-0.3966807100688657,-0.3677135548937582
2020-08-04,0.565094262961597,-0.5256902415677702,0.05626423197999024,-0.026365864166113945,-0.007031780258474195,-0.7088382387005483,-1.0191028903716248,-1.0349278895494616,-0.8151935820373578,1.4482339299148752,0.3953625352016293,-0.8587031376749359,-0.7552653177892196,0.46410354261889586,-0.8238768355920898,-0.9984324015481872,-0.6353074936190225,-0.8617169146266731,-0.23836251643465645,-0.47180241552347196,-0.5503584793890776,-0.5042233567693727,-0.34887071991817736,-0.3450064786986198
2020-08-05,0.565094262961597,-0.4059464013906347,-0.0020786227334319628,-0.053441400509899914,-0.02095297198497812,-0.7418784758234949,-1.0209542702925423,-0.9963285598639952,-0.8447831303215277,1.3346505445701733,0.3826795564769705,-0.8587031376749359,-0.7591744140401157,0.4679973044648445,-0.8573901242802447,-0.830707777341986,-0.6168330438785379,-0.8625859370663174,-0.2373291786700096,-0.5522485998209022,-0.5730614909416412,-0.25110521803616265,-0.32155072554635544,-0.3185148898042916
2020-08-06,0.6213728170009875,-0.3101513292489263,-0.05082075451932899,-0.058856507778657106,-0.03291091872441098,-0.7484865232480842,-1.0079946108461209,-1.0117682917381818,-0.8349199475601378,1.2614315027777208,0.3297094688622191,-0.8587031376749359,-0.7709017027928042,0.40764399585264083,-0.8462190280508598,-0.8467324229667823,-0.6168330438785379,-0.861282403406851,-0.2579959339629464,-0.5164947401331554,-0.5897548817891144,-0.25469554624514434,-0.26008073820975613,-0.3450064786986198
2020-08-07,0.33311680850654896,-0.4298951694260618,-0.12984208938434388,-0.058856507778657106,-0.07003409666175478,-0.7484865232480842,-1.009845990767038,-1.0735272192349279,-0.9138254096512575,1.1135853606968071,0.3110580295612503,-0.8587031376749359,-0.7591744140401157,0.2479997601687472,-0.8238768355920898,-0.9551658583612372,-0.6390023835671194,-0.8593271029176516,-0.28279604031447053,-0.4986178102892821,-0.6051128013687899,-0.40189900281339414,-0.2464207410238452,-0.39420514378808635
2020-08-08,0.4031218391409126,-0.4298951694260618,-0.21329452713898578,-0.03448852506924974,-0.12732515492082863,-0.6846087314770541,-1.009845990767038,-1.0812470851720213,-1.0124572372651572,0.9943697413680703,0.2342140996412588,-0.8587031376749359,-0.7396289327856348,0.1331337857132628,-0.8127057393627047,-0.9610415617569958,-0.657476833307604,-0.8606306365771178,-0.27659601372658954,-0.48967934536734536,-0.6184675140467685,-0.34265858736519605,-0.4240007044406876,-0.22011755962535837
2020-08-09,0.39625860084342596,-0.35804886531978053,-0.23766559303193427,-0.10488491956309325,-0.1464221743405199,-0.744081158298358,-1.009845990767038,-1.0812470851720213,-1.0420467855493272,0.9746569224239484,0.22451535120475502,-0.8587031376749359,-0.7748107990437004,0.1331337857132628,-0.8238768355920898,-0.9914883884441088,-0.6796461729961855,-0.8660620268248942,-0.2972627690195263,-0.5075562752112188,-0.6077837439043855,-0.34265858736519605,-0.4240007044406876,-0.29580781360915315
2020-08-10,0.5362686621121532,-0.4298951694260618,-0.2753299675937638,-0.07510182958492868,-0.1605218428840303,-0.766107983046989,-1.0116973706879555,-1.0966868170462079,-1.061773151072107,1.0215922056242386,0.22899169663698754,-0.7809562149977948,-0.7787198952945966,0.20711526078628664,-0.8573901242802447,-0.9583707874861964,-0.657476833307604,-0.8688863497537379,-0.2951960934902326,-0.4986178102892821,-0.5970999737620026,-0.34265858736519605,-0.4240007044406876,-0.2920233009099634
2020-08-11,0.4717542221157789,-0.38199763335520764,-0.276068484742035,-0.07780938321930728,-0.16248508787110136,-0.7528918881978104,-1.0005890911624515,-1.0889669511091145,-0.9828676889809873,0.9300684033836729,0.23645227235737507,-0.7032092923206537,-0.7161743552802577,0.12339938109839121,-0.8462190280508598,-0.9621098714653156,-0.6316126036709255,-0.8678000717041826,-0.2838293780791174,-0.43604855583572516,-0.5970999737620026,-0.4575490900526105,-0.35570071851113283,-0.43205027077998376
2020-08-12,0.3097817982950944,-0.38199763335520764,-0.35361278531050755,-0.13466800954125782,-0.18247449137582494,-0.8123643150191142,-1.0228056502134595,-1.0889669511091145,-0.9631413234582074,0.835259131319087,0.22451535120475502,-0.7032092923206537,-0.7357198365347386,0.17596516601869766,-0.8797323167390148,-0.9332655093406823,-0.6870359528923793,-0.8638894707257837,-0.3458296439579278,-0.4092331610699151,-0.5864162036196198,-0.4772958952020099,-0.21910074665202328,-0.48881796126782984
2020-08-13,0.24801265361771474,-0.21435625710721792,-0.3964467799102352,-0.16986620678817957,-0.22227482156826567,-0.8630260119409656,-1.013548750608873,-1.0735272192349279,-0.9828676889809873,0.7291853912864315,0.18124401202650742,-0.664335830982083,-0.7552653177892196,0.14481507125110865,-0.9132456054271697,-0.9583707874861964,-0.653781943359507,-0.8645412375555168,-0.3375629418407531,-0.40029469614797836,-0.6077837439043855,-0.3318876027382509,-0.3625307171040883,-0.36392904219456845
2020-08-14,0.22742293872525485,-0.4059464013906347,-0.4348496716203359,-0.18881908222882976,-0.23298343058865328,-0.9269038037119957,-1.0265084100552944,-1.0658073532978347,-0.9730045062195973,0.5264249678611784,0.09470133367001217,-0.664335830982083,-0.7748107990437004,0.07862111986998202,-0.9132456054271697,-0.9749295879651526,-0.6648666132037978,-0.8647584931654279,-0.3592630348983367,-0.34666390661635815,-0.6258126060196567,-0.39112801818644904,-0.23276074383793424,-0.34122196599943
2020-08-15,0.135455545538934,-0.45384393746148893,-0.49171549203721576,-0.19423418949758695,-0.23958707281789235,-0.9269038037119957,-1.0265084100552944,-1.1121265489203944,-1.0025940545037673,0.4456962807566795,0.01636528860594319,-0.664335830982083,-0.7826289915454928,0.06499295340916184,-0.9132456054271697,-0.9717246588401934,-0.7092052925809608,-0.8714934170726706,-0.376829776897333,-0.43604855583572516,-0.6431737325010288,-0.5006330285603909,-0.28740073258157806,-0.30337683900753265
2020-08-16,0.17663497532385378,-0.3101513292489263,-0.5463657610092821,-0.1563284386162866,-0.24279965552400862,-0.9180930738125432,-1.0265084100552944,-1.127566280794581,-1.0223204200265472,0.4311463429645896,0.02904826733060198,-0.5088419856278008,-0.7865380877963889,0.06499295340916184,-0.9355877978859397,-1.0091154986313848,-0.7239848523733484,-0.8706243946330263,-0.4780968778327233,-0.4449870207576619,-0.6358286405281406,-0.5006330285603909,-0.28740073258157806,-0.39798965648727613
2020-08-17,0.1931067472378217,-0.5256902415677702,-0.5655672068643325,-0.13466800954125782,-0.23869468873286004,-0.9070796614382277,-1.0524277289481372,-1.1352861467316742,-0.9927308717423772,0.40345452587641845,0.046207591487493274,-0.4699685242892302,-0.7787198952945966,-0.07518247304498865,-0.9132456054271697,-0.9973640918398675,-0.6870359528923793,-0.869103605363649,-0.4305633406589687,-0.43604855583572516,-0.6204707209484652,-0.5006330285603909,-0.28740073258157806,-0.46232637237350166
2020-08-18,0.16428114638837785,-0.19040748907179084,-0.5766449640884,-0.11842268773498624,-0.23369733785667915,-0.8696340593655549,-1.0431708293435504,-1.1121265489203944,-1.0223204200265472,0.3344596595719921,0.023825864326330715,-0.43109506295065964,-0.7318107402838424,-0.008988521663862032,-0.9467588941153248,-0.999500711256507,-0.7165950724771546,-0.8684518385339158,-0.38302980348521404,-0.5075562752112188,-0.6198029853145663,-0.38933285408195817,-0.41034070725477667,-0.5077405247637785
2020-08-19,0.051724038309597105,0.025131423247053048,-0.5818145841262982,-0.09946981229433606,-0.21245859663291033,-0.9224984387622694,-1.0394680695017158,-1.1121265489203944,-0.9730045062195973,0.24716003281945256,0.006666540169439414,-0.43109506295065964,-0.7239925477820501,-0.07907623489093728,-0.9467588941153248,-0.9978982466940274,-0.7794082015948022,-0.8660620268248942,-0.40886324760138504,-0.48967934536734536,-0.6465124106705236,-0.39292318229093987,-0.35570071851113283,-0.4850334485686401
2020-08-20,-0.07593219402365423,-0.09461241693008245,-0.6482811274707032,-0.09946981229433606,-0.2601119067736353,-0.9224984387622694,-1.0431708293435504,-1.0503676214236481,-1.0321836027879372,0.13873952862678252,-0.04331931715715698,-0.4699685242892302,-0.7396289327856348,-0.06544806843011709,-0.9579299903447097,-1.0181961311521026,-0.8533060005567406,-0.8725796951222258,-0.38612981677915453,-0.5254332050550922,-0.6692154222230872,-0.39651351049992156,-0.4308307030336431,-0.42069673268241453
2020-08-21,0.010544608524677318,-0.21435625710721792,-0.6497581617672455,-0.07239427595055009,-0.290988396115753,-0.9269038037119957,-1.030211169897129,-1.0735272192349279,-1.0321836027879372,0.06129631134630393,-0.11643295921695468,-0.43109506295065964,-0.7787198952945966,-0.19588909026939602,-0.9244167016565548,-1.0283450733811403,-0.8865600100896128,-0.8786628521997353,-0.39439651889632926,-0.4449870207576619,-0.6765605141959754,-0.40010383870890326,-0.6220706636363965,-0.4850334485686401
2020-08-22,-0.12809280508455262,-0.21435625710721792,-0.6660055390292112,-0.11842268773498624,-0.32061554773882545,-0.8784447892650074,-1.030211169897129,-1.019488157675275,-1.0025940545037673,-0.012392083278151458,-0.15149766510277604,-0.43109506295065964,-0.8021744727999737,-0.1608452336558584,-0.9244167016565548,-1.0486429578392156,-0.875475340245322,-0.8801836414691127,-0.4140299364246192,-0.45392548567959856,-0.7146214453282144,-0.37138121303704963,-0.6357306608223074,-0.530447600958917
